lateral_position_motor,elevational_position_motor,axial_position_motor,mean_error_lateral_position_tracked,mean_error_elevational_position_tracked,mean_error_axial_position_tracked,repeatability_lateral_position_tracked,repeatability_elevational_position_tracked,repeatability_axial_position_tracked,mean_error_rms,repeatability_rms
0.02,-0.0,0.14,-0.0006295015209742,8.751556306319505e-05,0.0007351995764922,0.0007116935355896,0.0003923170279371,9.364081088379294e-05,0.0009718279456578,0.0008180396937022
0.03,-0.02,0.02,-0.00376713363745,-0.0011631536868561,0.0037880409438638,0.0004718373051157,0.0003844144603282,0.0006168313743344,0.0054674927100128,0.0008665367067653
0.03,-0.02,0.03,-0.0029004297066357,-0.003199237031594,0.0014705850259065,0.0003440777704159,0.0003027657395779,0.0003558996561776,0.0045618231427663,0.0005802768050025
0.03,-0.02,0.04,-0.0019286442078786,-0.001763332231447,0.0011350045560403,0.0005958504168308,0.0012011982902942,0.0002730555704038,0.0028490778124291,0.0013683838629463
0.03,-0.02,0.05,0.0006082097216191,0.0011547898924523,0.0006121155197385,0.0003719249779881,0.0003095647171386,0.0002349021535719,0.001441576973556,0.0005379010365312
0.03,-0.02,0.06,0.0010761467266314,0.00129640412661,0.0006811669422268,0.0005526345093194,0.0002736078976952,0.0001663189321935,0.0018173452726198,0.0006386925471444
0.03,-0.02,0.07,0.0014842193269867,0.0013108936624843,0.0005784115970439,0.0005966402614298,0.0003262709353771,0.0001376644261879,0.0020629855017759,0.0006938182896613
0.03,-0.02,0.08,0.000415497320251,0.000904876650993,0.0006649898434884,0.0004929190512603,0.0002868521037821,0.0001794533200134,0.0011973517731189,0.0005978769226216
0.03,-0.02,0.09,0.0010993626906928,0.0009896697231068,0.0005087936623305,0.0006272609071005,0.0003157839024061,0.0001501053527288,0.0015642619593116,0.0007181276596214
0.03,-0.02,0.1,0.0011214757125162,0.0008449485486435,0.0004528746679739,0.0005047963593221,0.0002402090347089,0.0001500519204607,0.001475378354359,0.0005788223592559
0.03,-0.02,0.11,0.0016123348318583,0.0007235695401367,0.0004178389238004,0.0009708886955384,0.0004070316678493,0.0002556059382982,0.0018159751803591,0.0010833439128226
0.03,-0.02,0.12,0.0016052474289001,0.0004906829711599,0.0004470313627652,0.0014954233179834,0.0003936515993814,0.0003247471951909,0.0017370740126639,0.001580099117919
0.03,-0.02,0.13,0.0017644810400428,0.000607896828821,0.0003930864644913,0.0023618366958239,0.0004944603421749,0.000388342790292,0.0019072097062797,0.0024440895504248
0.03,-0.02,0.14,-0.0013179386141892,0.0006238354645453,0.0009639568033785,0.0007077137072679,0.0003601879345186,0.0001382929257491,0.0017479546894515,0.0008060514704037
0.03,-0.01,0.02,-0.0037126657166366,-0.0013063033860803,0.0031674976432821,0.0005944653971686,0.0004960811823082,0.0009139594531095,0.0050520645859067,0.0011978345168675
0.03,-0.01,0.03,-0.0021516662355108,0.0010829833117528,0.0016699772268357,0.0003366459001682,0.0003600562039809,0.0003453641951551,0.0029310995173693,0.0006018698857896
0.03,-0.01,0.04,-0.00236086646592,0.0007525117762725,0.001310067652459,0.0003476699626635,0.000219236176153,0.0002547126786249,0.0028028988025532,0.0004835467428542
0.03,-0.01,0.05,-0.0016654804112608,0.0011050692254906,0.0011331787249516,0.0002793048898763,0.0001797263811779,0.0001253923254431,0.0022976285635635,0.0003550155332943
0.03,-0.01,0.06,-0.0008945781304163,0.0016467230758179,0.0011252938003865,0.0006125804152352,0.0003889284204927,0.0002433712617114,0.0021859215578421,0.0007653428332608
0.03,-0.01,0.07,-0.0007312189086424,0.0012756600667267,0.0009437567778201,0.0007406583318177,0.0002413961615318,0.0001644718443903,0.0017471881850216,0.0007961770273567
0.03,-0.01,0.08,-0.0019173413210898,0.0013381315902057,0.0011280102533472,0.0027092180339241,0.0005645018311857,0.0003768957381854,0.0025959971159309,0.0027929509609397
0.03,-0.01,0.09,-0.0040007048321807,0.0016805469591855,0.0013668080897868,0.002585970416623,0.0007142016666344,0.0003354516466611,0.0045495100385172,0.0027036743190555
0.03,-0.01,0.1,-0.0027178372961919,0.0006708852056346,0.001890778941423,0.0034977829081803,0.0007092693985561,0.0005422913190682,0.0033781313670489,0.0036099346569188
0.03,-0.01,0.11,-0.0015929956907859,0.0006193390442061,0.0008930515168934,0.0004962128095359,0.0002554863954311,0.0001138301584789,0.0019284079273759,0.0005696119341949
0.03,-0.01,0.12,-0.0019671571716833,0.0006319845096308,0.00086985870681,0.0006468355397298,0.0003659347592946,0.0001314528059684,0.00224182201085,0.0007547080917246
0.03,-0.01,0.13,-0.0014965425029792,0.0005438969672946,0.0008259244855897,0.0007863996784704,0.0004174799614798,0.0001816946223035,0.0017937710640302,0.0009086951679796
0.03,-0.01,0.14,-0.0020719545576366,6.966012876044231e-05,0.0009572900852054,0.0012205350047531,0.0004360305318251,0.0002243268077812,0.0022834737856351,0.0013153519830071
0.03,-0.0,0.02,-0.0025744002436942,6.202667361658708e-05,0.0010385554704706,7.930166791568716e-05,8.082805516481207e-05,9.114877870747788e-05,0.002776685323946,0.0001453617174355
0.03,-0.0,0.03,-0.0022375789541857,0.0001468539994092,0.0008939208595734,9.32636857910518e-05,0.0001161838929091,9.219214845220676e-05,0.0024140050075627,0.0001752033227284
0.03,-0.0,0.04,-0.0019307556957523,0.0002555773063799,0.0009554232118922,8.800889680513797e-05,9.83756046459356e-05,6.601775343611938e-05,0.0021693249710541,0.0001475861418801
0.03,-0.0,0.05,-0.0016663314666889,0.0003117204328582,0.0009716496815266,0.000285296368541,0.0002179629454664,0.0001225425310967,0.001953953246306,0.0003793659650346
0.03,-0.0,0.06,-0.0018017657462287,0.0005813047734592,0.0011981426655395,0.0003888629117348,0.0002399069038293,0.0001170706120552,0.002240495679736,0.0004716727836487
0.03,-0.0,0.07,-0.0012213286906199,0.0004784801030356,0.0011716047509535,0.0006493881095874,0.0002100413083273,0.0001509825006447,0.0017587622556756,0.0006990121483768
0.03,-0.0,0.08,-0.001269671241467,0.0004099802242964,0.0012000667923628,0.0005832082782555,0.0002986961830846,0.0001314444565883,0.0017945219842216,0.0006683030381368
0.03,-0.0,0.09,-0.0010406415726792,0.0005259670321868,0.0011668439924713,0.0011404044850117,0.0004310119952243,0.0001568091971801,0.0016495760378056,0.0012291797483617
0.03,-0.0,0.1,-0.001083352207107,0.0002673957572355,0.001069380826819,0.0012489366472387,0.0004510983619385,0.0001791048813908,0.0015455509853769,0.0013399294904948
0.03,-0.0,0.11,-0.0011540689560794,0.0002701839684522,0.0010818370450981,0.001109427083245,0.0005318994243698,0.0001212119690531,0.0016047572789495,0.0012363000413023
0.03,-0.0,0.12,-0.0011211617277813,0.0003477470879789,0.0010702654209721,0.0007431570574561,0.0004170997508024,0.0001645147934549,0.001588521239508,0.0008679399353825
0.03,-0.0,0.13,-0.0012219024393146,4.736858744591994e-05,0.0010885194835916,0.0005233894023733,0.0002803669325495,0.0001238419907582,0.0016371206493225,0.0006065302317765
0.03,-0.0,0.14,-0.0013245238991779,0.0003078598037852,0.0010884452365882,0.0006723072953761,0.0003298973079643,0.0001463992237684,0.0017417962714772,0.0007630609844161
0.04,-0.02,0.02,-0.0025106644178297,-0.0028253667282367,0.0011496889901573,0.0001226569754902,0.000274399765688,0.0001312828390335,0.0039506857306134,0.0003279865071474
0.04,-0.02,0.03,-0.0024719787261602,-0.0028631234203922,0.0014990227574094,0.0001884200001357,0.000284285379595,0.0001439284012581,0.0040688111003361,0.000370183276488
0.04,-0.02,0.04,-0.001111343906732,0.0003846112204598,0.0013427983299981,0.0004335631662979,0.0011088518478495,0.0001531324634678,0.0017849701468035,0.001200407843617
0.04,-0.02,0.05,-0.0006869552023166,0.0008731543714083,0.0010885050423619,0.0002055910484426,0.0002526183540657,8.84584589848544e-05,0.0015553614478785,0.000337503497725
0.04,-0.02,0.06,-0.0001558247004258,0.0010719019963198,0.0009367103076568,0.0003661629715528,0.0002806548826233,0.0001007745389699,0.0014320200513428,0.0004722266326472
0.04,-0.02,0.07,0.0011002347143683,0.0012284110964368,0.0006448821759106,0.0003678479803804,0.0003745984955104,0.0001286908428729,0.0017707013495667,0.0005405529599845
0.04,-0.02,0.08,0.0019130822707374,0.0011457331470354,0.0003974758346512,0.0005245351357943,0.0002666445288437,0.0001445410101218,0.0022650773183177,0.0006059113112099
0.04,-0.02,0.09,0.0024690447046579,0.0009064510416395,0.0002183918218661,0.0006105846263367,0.000371087597213,0.000160173274796,0.0026392290981169,0.0007322397617467
0.04,-0.02,0.1,0.0013937606590068,0.0005276015376122,0.0004421707819524,0.0004292049330104,0.0003028226379901,0.0001362254954483,0.0015544925723522,0.0005426562541885
0.04,-0.02,0.11,0.0010541581022709,0.0003087083951157,0.0005094429667011,0.0006952476389289,0.0003767995436265,0.0001803977217764,0.001210818860986,0.0008111045022286
0.04,-0.02,0.12,0.001425208486372,0.0001398214241336,0.000460924084486,0.0011501717585332,0.0003126945328087,0.0002665301051236,0.0015044003030885,0.0012213563124302
0.04,-0.02,0.13,0.0001560820387271,0.0002117038116689,0.0007522638895459,0.0006518572662082,0.000357578081777,0.0001785952534825,0.000796919736362,0.0007646412522498
0.04,-0.02,0.14,-0.0002403834499619,0.0002363671583045,0.0008860295878606,0.0004594695665625,0.0003163841416144,0.0001125988041031,0.00094799898054,0.0005691130804574
0.04,-0.01,0.02,-0.0033648537689519,-0.0020027778448017,0.0029222027133202,0.0001114301683902,0.0001510986146537,0.0001049627585252,0.0048859624108045,0.0002150921998933
0.04,-0.01,0.03,-0.0019822945512363,0.0004772515840066,0.0013605748249963,0.0001116048387466,0.0001175007891598,9.779163720848404e-05,0.0024512088072443,0.0001892756714233
0.04,-0.01,0.04,-0.0016022793365273,0.0008438080637216,0.0013811737171869,0.0001379978453867,0.0001442968558878,0.0001059117961155,0.0022774880806959,0.0002260139298957
0.04,-0.01,0.05,-0.0020051942423302,0.0005050698028187,0.0013090626406166,0.0001584176613709,0.000169050953693,7.87188409135497e-05,0.0024473545824526,0.0002446855866076
0.04,-0.01,0.06,-0.0018107873330197,0.0008197073778974,0.0012929217148034,0.0003328116567233,0.0001467201052501,0.0001121852639739,0.0023711848328239,0.0003806256974883
0.04,-0.01,0.07,-0.001053279145572,0.0011443434741956,0.0011606139662798,0.0005282252447955,0.0002585952322032,0.0001490792728527,0.0019406039586054,0.000606727313504
0.04,-0.01,0.08,-0.0008169697201442,0.0013045240787519,0.0010691465202094,0.0018461462259656,0.0005497153149265,0.0004132203451501,0.0018741122904864,0.0019700745845672
0.04,-0.01,0.09,-0.0008730816036153,0.0008404595627355,0.0010519334699391,0.0017211202289956,0.0005180435411975,0.000349508971496,0.0016047453967354,0.0018310599319494
0.04,-0.01,0.1,-0.0025660010062724,0.0007946234633112,0.0012925785570929,0.0025683301741039,0.0006780492529109,0.0005234473834043,0.0029810311871721,0.0027074098019654
0.04,-0.01,0.11,-0.0011259990206927,0.0004876101077155,0.0009899205524622,0.0005943580933448,0.0001995926934787,0.0001522502687192,0.0015765722666388,0.0006451968155064
0.04,-0.01,0.12,-0.0013119457901066,0.0002623478063911,0.0009446103456632,0.0003797020551964,0.0002013950795855,0.0001342387125259,0.001637778016958,0.0004502817570614
0.04,-0.01,0.13,-0.001560992264403,0.0006192082644765,0.0009709088532234,0.0007149877759207,0.0009571735139701,0.0001722745908139,0.0019397885775491,0.0012070903819524
0.04,-0.01,0.14,-0.001476714668066,0.0002882909365699,0.000809936143184,0.000654731902031,0.0005119459050359,0.000185029691751,0.0017087405979333,0.0008514684140059
0.04,-0.0,0.02,-0.0022216841999712,0.0007032167265974,0.0012269089320633,7.605254336650477e-05,0.0001780829438643,0.0001452914395514,0.0026335717147146,0.0002420890882606
0.04,-0.0,0.03,-0.0023223465840511,0.0001391270418096,0.0015127249238816,7.438775455889165e-05,0.0001085221363817,7.770546105182358e-05,0.0027750651678022,0.0001528029148623
0.04,-0.0,0.04,-0.0020443764719054,0.0004620371269423,0.0012403730029276,0.0001609890995694,0.0001330867881951,8.438226086164064e-05,0.0024354627182417,0.0002252774940387
0.04,-0.0,0.05,-0.0017270631896881,0.0003606021571133,0.0012437836460332,0.0001964815598095,0.0001162998389392,7.947310333983585e-05,0.0021586521107001,0.000241757378454
0.04,-0.0,0.06,-0.0018012666506821,0.000460420537324,0.001318293524515,0.0003017892033986,0.0001202020921421,0.0001049440455289,0.0022791328251832,0.0003413773849207
0.04,-0.0,0.07,-0.0015445999755895,0.0004253090004827,0.0013367385824825,0.0004163478306797,0.0002327018030246,0.0001403910713663,0.0020865154848168,0.0004971974438409
0.04,-0.0,0.08,-0.0010877653057261,0.0005443251747135,0.0013123111170238,0.00045521896763,0.0001972710254395,0.0001212030037136,0.001789324935285,0.0005107155118824
0.04,-0.0,0.09,-0.0007771141030909,0.0005059232438517,0.0012859095549865,0.0012458591612822,0.0004181990471228,0.0002586251599776,0.0015853794629356,0.0013393813744183
0.04,-0.0,0.1,-0.0020459243491859,0.000789611220508,0.0014234318608318,0.0023022665516311,0.0007103997210807,0.0004226155607581,0.0026144694652214,0.0024461608595238
0.04,-0.0,0.11,-0.001930516004766,0.0008929735031813,0.0013954038638905,0.0033031213867704,0.0009806244785919,0.0005394177250336,0.002543903627381,0.0034875789232409
0.04,-0.0,0.12,-0.0009313916051233,0.0002018706469885,0.0012322447593292,0.0008023699112994,0.0002945179705894,0.0001735558035708,0.001557777014564,0.0008721582003925
0.04,-0.0,0.13,-0.0009827668220297,0.0001160912669479,0.0011900761475313,0.0006937765650256,0.0003035532198844,0.0001422421477467,0.0015477690543705,0.0007705214520547
0.04,-0.0,0.14,-0.0010582195549779,0.0003571698773945,0.0011130062397169,0.0006388969433435,0.0003868417344351,0.0002014504933553,0.0015767630885788,0.0007735749045746
0.05,-0.02,0.04,-0.0014590844040894,0.0001970230655316,0.0014989991944674,0.0003144361456251,0.0009088138750897,0.0001780956810813,0.0021011292134522,0.0009780239367474
0.05,-0.02,0.05,-0.0006398040135648,0.0006168996855634,0.0011977240328756,0.0002241235770889,0.0002743227724566,0.0001513446086232,0.0014914614499711,0.0003852136444296
0.05,-0.02,0.06,-0.0005969831635355,0.0006056075362801,0.0012458014449009,0.0004210459778939,0.0002762472153036,0.0001563806592195,0.0015083668736953,0.0005273017637384
0.05,-0.02,0.07,-0.0010147469099059,0.0003305848320697,0.0013330157391994,0.0004084630964637,0.0003244358399787,0.0001102278720393,0.0017076090253075,0.0005331518537994
0.05,-0.02,0.08,0.0005287313544287,0.0007704772858716,0.000913316104685,0.0005307034159373,0.0003250822160975,0.0001915226619806,0.0013066515986586,0.0006511570417054
0.05,-0.02,0.09,0.0012550460446522,0.0010304965993081,0.0007260114888096,0.0006424910108397,0.0002839359651987,0.0001840563194079,0.0017788076054667,0.0007261480978817
0.05,-0.02,0.1,0.0021649747111403,0.0008138286337865,0.0004128845192619,0.0008392475628032,0.0003506771901044,0.000284214359058,0.0023494480567346,0.0009529369156588
0.05,-0.02,0.11,0.0024092108363035,0.0006379653901063,0.0004058855807304,0.0007218013978229,0.0002782362180408,0.0002105726506983,0.0025250821367593,0.0008017190855598
0.05,-0.02,0.12,0.0018760795984354,0.0004173850527754,0.0006232802324783,0.0006832025110755,0.0003703407242685,0.0002007964846415,0.0020204858797191,0.0008026438509302
0.05,-0.02,0.13,0.0015961079179887,0.0001561626348283,0.0006861256009352,0.0007274439796511,0.0003709002898156,0.0002116072350847,0.0017443381537539,0.0008435160878467
0.05,-0.02,0.14,-4.8768924430360865e-05,-2.762183046003888e-05,0.000947938911741,0.0003386770198929,0.0003271429097155,0.0001227952108956,0.0009495944154747,0.0004866243633436
0.05,-0.01,0.04,-0.0017736286498792,0.0004521066931434,0.0013940457673983,0.000143713065304,0.0001861422053759,0.000170756158583,0.0023007656663073,0.0002906200809568
0.05,-0.01,0.05,-0.001365789480072,0.000592221131449,0.0013511237026883,0.0001584489270745,0.0001363421834161,8.156202718586313e-05,0.0020103835535481,0.0002243827483306
0.05,-0.01,0.06,-0.0015872553253206,0.0004699354555741,0.0014811992531441,0.0004263237157005,0.0002959306691232,0.0001364157303882,0.0022212991756355,0.0005365967974128
0.05,-0.01,0.07,-0.0020564145364739,0.0006724182138166,0.0016258231689971,0.000853570563697,0.0003332269779412,0.0003051878148869,0.002706342176618,0.0009657963182749
0.05,-0.01,0.08,-0.0014122657728695,0.0007658623515269,0.0014534241116873,0.0009819229732404,0.0002979009000432,0.0002791126641405,0.0021664444149664,0.0010634009361043
0.05,-0.01,0.09,-0.0002935950338797,0.0008892118319772,0.0010905146772344,0.000636221037444,0.000320831593792,0.0001877508022939,0.0014373997312199,0.0007368585236146
0.05,-0.01,0.1,0.0004844215994539,0.0008526606540544,0.0009073304379595,0.0007419722871559,0.0003230683671731,0.0002042058033327,0.0013360175899433,0.0008346233011905
0.05,-0.01,0.11,-0.0001384588368712,0.0003979908985076,0.001019652358583,0.0004816115814663,0.000290413257394,0.0001351071255211,0.0011032944018559,0.0005783973641359
0.05,-0.01,0.12,-0.0002720014623361,0.0003641067635141,0.0010462277892183,0.0005018836220186,0.0001948112461833,0.0001363330351291,0.0011406801118992,0.0005553605028786
0.05,-0.01,0.13,-0.0003850948003421,0.0001155780026364,0.0010068130764274,0.0002755608131869,0.0003032791483053,0.0001286632636064,0.0010841258463893,0.0004294953305484
0.05,-0.01,0.14,-0.000404457996704,-0.0002524847364086,0.0007158597684306,0.0005208658202121,0.0003008843513427,0.0001673177577256,0.0008601104703901,0.0006243619363787
0.05,-0.0,0.04,-0.0016552073000831,-0.0004481386755299,0.0011422570846025,0.0003860058316076,0.0002326595495929,0.0003385825084334,0.0020604103295409,0.0005637101055231
0.05,-0.0,0.05,-0.0016159782107061,-0.0002085212868371,0.0013754957801567,0.0002508980962181,0.0002041283030212,0.0001375008819249,0.0021323356550435,0.0003514608247164
0.05,-0.0,0.06,-0.0015978282581169,-0.0001242319594462,0.0013817890676298,0.0002038225692519,0.0003036565964523,8.530636468869406e-05,0.0021160883132814,0.0003755371408554
0.05,-0.0,0.07,-0.0015569247977167,0.000228380507105,0.0015250721676049,0.000370667846933,0.0002668528860332,0.0001420705265059,0.002191350633325,0.0004783190880949
0.05,-0.0,0.08,-0.0017810025748144,0.0001113813266651,0.0015874127768716,0.0002707431840236,0.0002871807874626,8.367958104395709e-05,0.0023883582845964,0.000403456253721
0.05,-0.0,0.09,-0.0016101614460914,0.0003886217753466,0.0015801157950687,0.0014366717026065,0.0004746864539714,0.000375797536402,0.0022891947694721,0.0015590306600641
0.05,-0.0,0.1,-0.001173487404091,0.0006084788025925,0.0014839635139942,0.0021027096142525,0.0005407535705003,0.0005637561692032,0.0019873265588803,0.0022431279865834
0.05,-0.0,0.11,-3.991369431020036e-05,0.00050688745755,0.0012392521263825,0.0004354245388901,0.00028125300739,0.000150817731372,0.0013395050691798,0.0005398553244433
0.05,-0.0,0.12,-0.0002590256581354,0.000132229667681,0.0012473561667483,0.0004870183531317,0.0002234703798054,0.0001318916405468,0.0012808108304167,0.0005518344786108
0.05,-0.0,0.13,-0.0002995572454984,0.0002577662078538,0.0012502480979356,0.0003912337708128,0.0002261604191653,0.0001215143663974,0.0013112201446109,0.0004679510015615
0.05,-0.0,0.14,-0.0002532029136035,0.0001748126152476,0.0010686920485473,0.0005511450817887,0.0003098950409814,0.0001640319079403,0.0011121033497545,0.0006532245436504
0.06,-0.02,0.05,-0.001483273636976,0.0006240952463877,0.0017659404613434,0.000188078060476,0.0002338867872406,0.0001634318548795,0.002389171670626,0.0003417401897166
0.06,-0.02,0.06,-0.000824077110066,0.0005246080017572,0.0014990837905806,0.0002778371151461,0.0002041120193701,0.000175862135918,0.0017892928351793,0.0003870176609067
0.06,-0.02,0.07,-0.0008252815038557,0.0002433711605636,0.001445537073891,0.0004848839156928,0.0003081975198438,0.000181362309453,0.001682229625941,0.0006024868548157
0.06,-0.02,0.08,-0.000888059542448,0.0004265813571111,0.0014534638155177,0.0004215070529994,0.0002906010688228,0.0002087680575494,0.0017558981941408,0.0005529025942987
0.06,-0.02,0.09,5.4391093083178353e-05,0.0004965076607669,0.0010938801743783,0.0006202742512522,0.0003845099839894,0.0002093821949222,0.0012025190576889,0.0007592291999815
0.06,-0.02,0.1,0.0012878382669936,0.0007670026937013,0.0007192153668129,0.0009733876417329,0.0002498659976044,0.0003265541587202,0.0016625556465689,0.0010566712527625
0.06,-0.02,0.11,0.0017788184130664,0.0010060405284167,0.0006629856607577,0.0005160241224247,0.0007791813605321,0.0002176403707214,0.0021484558356763,0.0009595685585161
0.06,-0.02,0.12,0.0029720327887667,0.0006558967718718,0.0004086318722622,0.0006707810304547,0.0003129835650124,0.0002701804976242,0.003070856473345,0.0007879742407479
0.06,-0.02,0.13,0.0018723151615939,0.0016054655875533,0.0008967228878791,0.0013646735973198,0.0024028642528586,0.0004911372642244,0.0026243467291497,0.0028066539610714
0.06,-0.01,0.05,-0.0013003690779378,-0.0002379701160905,0.0011245338677796,0.0002121188228419,0.0002015901665133,0.0001782924790677,0.0017355592570674,0.0003426677666937
0.06,-0.01,0.06,-0.0012976961763799,0.0002600057753015,0.0013757983337803,0.0002680685508926,0.0002320265385292,0.0001647984847309,0.0019090414936858,0.0003909675218341
0.06,-0.01,0.07,-0.0011529980846879,0.0003492005845617,0.0013875262008925,0.0004024337739434,0.0002447574160973,0.0001970700163424,0.0018375458061544,0.0005105837115362
0.06,-0.01,0.08,-0.0016041315253711,0.0004037929581911,0.0016171888189585,0.0004050863502976,0.0003099451863995,0.0001402960760038,0.0023133496017547,0.0005290027965065
0.06,-0.01,0.09,-0.0014321686210433,0.0003226451164235,0.0015794410934656,0.0005553238766238,0.0002372231564052,0.0001729809445695,0.0021563489972592,0.0006281574970241
0.06,-0.01,0.1,-0.00079806990855,0.0006136470205637,0.0014266060528887,0.0005782781292273,0.000340975687852,0.000146115769535,0.0017460478443956,0.0006870369950415
0.06,-0.01,0.11,-7.27839525404207e-05,0.0004748793343223,0.0011815557549086,0.0007143325015402,0.0005043378277119,0.0002255401574202,0.0012754928019677,0.0009030481326192
0.06,-0.01,0.12,1.0859239083630024e-05,0.0006440873961987,0.0011593201842859,0.0007197412331821,0.0004411519114017,0.0002107115091755,0.0013262691230321,0.0008700814857098
0.06,-0.01,0.13,-0.0001871894218219,0.0002125113672781,0.0011906497860188,0.0005632590431382,0.0003413410021391,0.0001748606095081,0.0012238659541842,0.0006814328009245
0.06,-0.0,0.05,-0.0012968215738261,-0.0007641610217942,0.0010647870198907,0.0002444439803237,0.0002215778114062,0.000197884854668,0.001843762365192,0.0003847180808476
0.06,-0.0,0.06,-0.0012615339819505,-0.001045463295974,0.0012014339244699,0.000199099887845,0.0002061855528769,0.0001301571708379,0.002031724628416,0.0003147922119043
0.06,-0.0,0.07,-0.0016303661304807,-0.0004630033056428,0.001572499051596,0.0003577126312744,0.0003144139709367,0.0001582372503089,0.0023119729772913,0.0005018500762965
0.06,-0.0,0.08,-0.0019928472968691,-0.0002074723169433,0.0018592127058217,0.000277043445549,0.0002983423425905,0.0001396396217907,0.0027333417269755,0.0004304189216076
0.06,-0.0,0.09,-0.0019892769520352,-0.0001773877863628,0.0018590742709849,0.0004032248241115,0.0002190060998063,0.0001505976380466,0.0027285245763393,0.0004829426250781
0.06,-0.0,0.1,-0.0018752334107638,-0.0002531576124411,0.0017790893727908,0.0004840290361493,0.0004175314048348,0.0001838350450018,0.0025972578073728,0.0006651405157031
0.06,-0.0,0.11,-0.0013506873280507,0.0002060026641519,0.001749811390573,0.0004466014288339,0.0003130136951218,0.0001648609663232,0.0022200525350481,0.0005697451603895
0.06,-0.0,0.12,-0.0006019850421226,6.792601769135092e-05,0.0015323194368052,0.00030861849301,0.0002793175370907,0.0001209574129412,0.0016477265523229,0.000433467826372
0.06,-0.0,0.13,-0.0006117257078021,1.0150756155017344e-05,0.0014178581850316,0.0005177987615427,0.0002996435384616,0.0001560254729541,0.0015442257646788,0.0006182602654284
0.07,-0.02,0.07,-0.0011019756240451,0.000364673560474,0.0017532425515058,0.0002755330225906,0.0003381642070217,0.0002225508281107,0.0021026641496228,0.0004896961798313
0.07,-0.02,0.08,-0.0009778573429844,0.0002132690774225,0.0016390601417643,0.0005602482529939,0.0002906947309113,0.0002729152546825,0.0019204704712475,0.0006876512690315
0.07,-0.02,0.09,-0.0008246242578749,1.433015615679518e-05,0.0014862177931576,0.0004611579054056,0.0003592874147383,0.0002559383850823,0.0016997216974404,0.0006381680946788
0.07,-0.02,0.1,-0.0002744948506284,-7.48768445121509e-05,0.0011874987934832,0.0005129679519382,0.0004967510260619,0.00022779144999,0.0012211090653131,0.0007495242799922
0.07,-0.02,0.11,0.0015949295913162,0.0002778509466356,0.0005429992780917,0.0007094473104549,0.000464736147623,0.0002531665464429,0.0017075859468298,0.0008850923530666
0.07,-0.02,0.12,0.0019685162597756,0.000247820725489,0.0006713095267749,0.0011121260607284,0.0003713191407583,0.0004774748760067,0.0020945471724747,0.0012659717755394
0.07,-0.02,0.13,0.0011820083454743,0.0004093030105127,0.0010562869606694,0.0007856327028084,0.0003844931227236,0.0002824300745322,0.0016371972472692,0.0009191411491954
0.07,-0.01,0.07,-0.0005994337843881,-0.0003474082153739,0.000967980390022,0.0003810100564734,0.0002900615233106,0.000283843133888,0.00119037782466,0.0005566608259025
0.07,-0.01,0.08,-0.0006418379114425,-0.0001526880955889,0.001162203932271,0.0003457418246385,0.000243088169858,0.0002120825693194,0.0013364084477755,0.0004728723758462
0.07,-0.01,0.09,-0.0012297786514181,-0.0003935939295527,0.0015016638746879,0.0006084488267208,0.0003852350685857,0.0003260276876055,0.0019804711826753,0.0007905125463214
0.07,-0.01,0.1,-0.0022688157463503,-0.0003427192384925,0.0020231207817381,0.0005885390169217,0.0004225316691357,0.0002470189646488,0.0030590846776153,0.0007654603547918
0.07,-0.01,0.11,-0.0018272293713174,-7.584222620981004e-05,0.0019917733114959,0.0004127968760188,0.0002512532691435,0.000190043156825,0.0027040118607485,0.0005192743663635
0.07,-0.01,0.12,-0.0018477777659485,0.0001520966794969,0.001987420076361,0.000615185288016,0.000406901261056,0.0002388977638772,0.0027179504469674,0.0007753023387207
0.07,-0.01,0.13,-0.0011159707541691,0.0003462647706649,0.0017570922851728,0.0003542406944725,0.0004595436900272,0.0001651796788372,0.0021101334825499,0.0006032836803404
0.07,-0.0,0.07,-0.0006095876535478,-0.0013690807088582,0.0008093492924147,0.0003515308287821,0.0002388215994547,0.0002677418591344,0.0017032396695292,0.0005022901383494
0.07,-0.0,0.08,-0.0012927449857336,-0.0011790155573711,0.0015033747357361,0.0004997976746809,0.0003182452213242,0.0002731161620708,0.0023068166114176,0.0006524340384257
0.07,-0.0,0.09,-0.0017666291872911,-0.0007648007626497,0.0017890456781716,0.0005974878413608,0.0003095692482471,0.0002596999038894,0.0026280379241029,0.0007212966658141
0.07,-0.0,0.1,-0.0020775169436788,-0.0005632223405019,0.0019194343630216,0.0004787535133393,0.0003785108272505,0.000215036561052,0.0028840118463802,0.0006470827578213
0.07,-0.0,0.11,-0.0027913466357239,-0.0001385645281129,0.002536014157606,0.0005627183730898,0.0003102219710245,0.000305734544113,0.003773881818075,0.0007115920532041
0.07,-0.0,0.12,-0.0025412616822856,-0.0002116763002379,0.0022746235582147,0.00051518505953,0.0003461741121845,0.0002032175458243,0.0034171230773153,0.0006531075963734
0.07,-0.0,0.13,-0.001368659351152,0.0001915791189567,0.0019247727667239,0.0006324436957843,0.0005891889725951,0.0002474558217838,0.0023695318486651,0.0008990901275733
0.08,-0.02,0.08,-0.0010427904605443,-0.0004062733664271,0.0016755373162513,0.0004403622696498,0.0004158598290794,0.0003167844172498,0.0020149181846966,0.0006835281215761
